,timestamp,Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
559,1327881600000,5790.6,164151,612,21171,947706788.0,141,48039.13,6263,1307728.0,0.00615001,-1.09695,9.545879907,43417939.5,2.22,0.67,37408.23,7071.498256999998,8207550.0,1849081.62,349542.8392,5.29,14.5875,2294388,61.52339397,21.49825662,585,325.46,44,6.385,1318,1285447,33.78,0.0425906,13.0687,36.848
560,1327968000000,5598.27,164296,576,19509,950535536.0,145,50928.97,6044,1307728.0,0.00259852,-0.251154,9.44466274,46167176.0,2.46,0.71,40783.66,7256.879423,8214800.0,1487822.93,264737.1758,5.62,12.9484,2300432,44.54824935,6.879422999999999,514,250.36,42,6.3782,2505,1287952,35.85,0.0322277,13.0662,36.8418
561,1328054400000,5697.59,164463,518,17780,953504840.0,167,49013.36,6370,1307728.0,0.06666180000000001,5.15688,9.732553148,44569473.0,2.24,0.69,46447.58,8569.663434,8223150.0,1784803.46,329299.5305,5.42,19.3102,2306802,53.58732138,219.6634344,485,290.44,38,6.3745,2057,1290009,34.55,0.0400721,13.0402,36.8366
562,1328140800000,5641.69,164635,502,15602,956188467.0,172,49649.09,6053,1307728.0,0.0088967,4.2569599999999985,9.751126722,45274625.0,2.4,0.7,47456.09,8628.379139,8231750.0,1754262.32,318956.7856,5.5,20.469,2312855,57.21653766,28.37913881,490,314.69,35,6.3647,3344,1293353,35.01,0.0387506,13.005999999999998,36.7843
563,1328227200000,5529.15,164785,576,22351,959541137.0,150,49700.76,7083,1307728.0,0.00237569,3.77239,9.853281382999999,45480660.0,2.02,0.7,41445.33,7508.212209,8239250.0,1908092.98,345669.0183,5.52,20.3005,2319938,49.90469713,8.21220867,482,275.47,47,6.3638,1354,1294707,35.13,0.0419549,12.9837,36.7743
564,1328313600000,5456.16,164926,615,21172,962526381.0,141,52553.58,6519,1307728.0,0.000830965,5.55632,9.788273872000001,48240855.0,2.35,0.74,41263.49,7053.587211,8246300.0,2525377.65,431688.4865,5.85,19.1336,2326457,67.05238133,3.5872108,469,392.26,46,6.3544,3015,1297722,37.17,0.0523498,12.9858,36.7796
565,1328400000000,5566.86,165085,542,21180,965893978.0,159,54392.22,7029,1307728.0,0.00314932,8.17753,9.983296406000001,50103297.5,2.24,0.76,48324.75,7961.243917,8254250.0,2167081.75,357015.1161,6.07,19.1642,2333486,52.50771532,11.24391681,483,318.72,44,6.3501,2139,1299861,38.55,0.0432536,12.9693,36.7745
566,1328486400000,5478.29,165243,544,21315,969261792.0,158,53182.51,7164,1307728.0,0.00186302,9.2573,10.14117179,49159792.5,2.15,0.75,47047.49,7907.140691,8262150.0,2280506.04,383278.3268,5.95,20.0514,2340650,52.98550328,7.14069103,494,315.26,45,6.3413,3059,1302920,37.73,0.0463905,12.9698,36.7784
567,1328572800000,5497.07,165400,548,20815,972529772.0,157,51984.16,7230,1379647.0,0.00237727,9.95397,10.33279791,48214100.0,2.09,0.73,45814.59,7858.4202799999985,8270000.0,2064937.35,354191.6545,5.83,21.2669,2347880,57.38213524,8.42028009,495,334.54,46,6.3382,1873,1304793,36.95,0.0428295,12.9736,36.7797
568,1328659200000,5314.31,165542,598,21022,975514836.0,142,50268.12,6707,1379647.0,0.00125432,7.92925,10.17315195,46765615.0,2.2,0.71,40138.91,7104.232195999999,8277100.0,1906345.56,337406.2942,5.65,19.2737,2354587,52.81020829,4.23219624,477,298.38,47,6.3303,2753,1307546,35.77,0.0407643,12.9709,36.779
569,1328745600000,5083.19,165688,585,19190,978316648.0,146,49280.43,6220,1379647.0,0.00136907,5.88496,10.00626212,45978420.0,2.35,0.69,40539.72,7304.454522,8284400.0,1805771.73,325364.2759,5.55,17.4347,2360807,58.84149608,4.45452233,501,326.57,43,6.3266,1911,1309457,35.11,0.0392749,12.859000000000002,36.7783
570,1328832000000,4917.06,165825,632,21753,981296793.0,137,50234.56,6930,1379647.0,0.00207644,6.51606,9.955503947999999,47011387.5,2.13,0.71,38875.77,6856.396151999998,8291250.0,1746515.76,308027.4709,5.67,16.0243,2367737,44.14665552,6.39615213,439,250.31,51,6.3197,2522,1311979,35.83,0.0371517,12.7711,36.7664
571,1328918400000,4712.4,165970,591,21359,984393891.0,145,49589.93,7129,1379647.0,0.00166711,5.036569999999998,10.06670701,46554585.0,2.04,0.7,40701.3,7255.134181999999,8298500.0,1727679.59,307964.2767,5.61,15.48,2374866,44.60109055,5.13418159,450,250.21,49,6.3054,4107,1316086,35.37,0.0371115,12.7551,36.7632
572,1329004800000,4481.33,166115,598,23023,987732196.0,145,50259.07,7403,1379647.0,0.0027862,5.0088,10.01074789,47342775.0,1.99,0.71,41366.96,7257.361323,8305750.0,1505933.58,264198.8731,5.7,18.0795,2382269,37.51655761,7.36132278,478,213.84,51,6.2987,2566,1318652,35.9,0.031810000000000005,12.7393,36.7471
573,1329091200000,4346.89,166253,626,28315,991639717.0,138,51772.7,8634,1379647.0,0.00130641,3.66245,9.895492943999999,48961508.5,1.73,0.73,40665.88,6904.224549,8312650.0,1904631.29,323366.9426,5.89,17.0741,2390903,39.00680533,4.2245492,458,229.75,63,6.2961,1641,1320293,37.08,0.0389011,12.7395,36.7293
574,1329177600000,4159.02,166403,577,22686,995042565.0,150,49537.93,7597,1379647.0,0.0008490889999999999,4.04723,9.82691032,47008847.5,1.92,0.7,42396.81,7503.860089,8320150.0,2568555.18,454611.5363,5.65,16.2627,2398500,59.39659833,3.86008926,479,335.59,51,6.2925,1940,1322233,35.55,0.0546403,12.752,36.7205
575,1329264000000,4066.48,166561,547,19620,998142531.0,158,48556.08,6948,1379647.0,0.00121953,2.58018,9.983670604,46220677.5,2.08,0.68,43865.91,7903.767581,8328050.0,1714576.84,308932.7635,5.55,16.9704,2405448,45.07750231,3.76758105,472,250.18,44,6.2798,3934,1326167,34.85,0.0370959,12.7365,36.7072
576,1329350400000,3954.32,166698,619,26869,1001823533.0,137,46585.45,8165,1379647.0,0.00106665,1.48051,9.895492943999999,44508366.0,1.67,0.66,36608.27,6855.481995,8334900.0,2744428.33,513937.8891,5.34,14.2785,2413613,59.21730908,5.48199454,475,316.22,60,6.2684,3507,1329674,33.47,0.0616616,12.7428,36.7263
577,1329436800000,3790.59,166836,620,32405,1006295418.0,138,39549.92,9614,1379647.0,0.00121331,0.527835,9.905290462,37955190.0,1.19,0.56,31466.73,6915.764368000001,8341800.0,5911688.68,1299272.236,4.55,17.5508,2423227,141.8582722,15.76436781,495,645.46,70,6.2638,2082,1331756,28.5,0.155756,12.6435,36.836
578,1329523200000,3639.78,166970,618,30659,1010403747.0,134,38640.99,9526,1379647.0,0.000470176,0.0944385,9.797517766,37234310.0,1.18,0.55,29911.99,6706.723967,8348500.0,6378194.45,1430088.441,4.46,16.6583,2432753,145.7148916,6.72396705,431,649.89,71,6.2526,3438,1335194,27.89,0.1713,12.3503,36.9671
579,1329609600000,3499.45,167108,605,30977,1014678566.0,138,36524.06,9178,1379647.0,0.0005908619999999999,-2.54787,9.728935142000001,35343342.0,1.16,0.52,29223.89,6908.721288,8355400.0,6243557.8,1476018.392,4.23,14.3536,2441931,166.78787759999997,8.72128795,484,705.51,67,6.2498,1704,1336898,26.44,0.176655,11.9711,37.1057
580,1329696000000,3292.27,167260,569,18762,1017530445.0,152,38178.45,6684,1379647.0,0.000381174,-2.7124200000000003,9.866100391,37048090.0,1.73,0.54,33684.33,7603.685492,8363000.0,4283261.28,966876.1364,4.43,18.4795,2448615,157.369295,3.68549153,424,697.15,44,6.2455,2144,1339042,27.67,0.115614,11.5856,37.1762
581,1329782400000,3297.38,167431,504,16047,1020274498.0,171,36479.98,6454,1376302.0,0.000467026,-2.56476,10.06778626,35495372.0,1.72,0.52,36265.64,8553.216218000001,8371550.0,2919904.48,688656.7159999999,4.24,21.1879,2455069,139.4565871,3.21621826,448,591.3,38,6.232,4283,1343325,26.42,0.08226189999999999,11.4723,37.2062
582,1329868800000,3135.5,167589,544,16453,1022874063.0,158,38139.61,5922,1376302.0,0.000686118,-1.07262,10.06403306,37204758.0,1.99,0.54,35087.74,7902.644791,8379450.0,1711483.64,385469.2873,4.44,24.3107,2460991,62.03192174,2.64479077,480,275.42,37,6.2182,4251,1347576,27.61,0.0460021,11.2468,37.1939
583,1329955200000,3003.74,167729,616,19885,1025657949.0,140,37381.96,6570,1376302.0,0.000978992,0.8378540000000001,10.0901,36564922.0,1.74,0.53,30538.98,7004.352832,8386450.0,1938541.07,444619.511,4.36,27.9794,2467561,56.67117136,4.35283223,436,247.09,47,6.2074,3454,1351030,27.06,0.0530169,10.9223,37.1924
584,1330041600000,2856.61,167858,666,22288,1028533161.0,129,36792.74,6220,1376302.0,0.000832414,0.435478,9.998858021,36089470.0,1.82,0.52,27748.75,6453.198517,8392900.0,1652243.3,384242.6285,4.3,26.9585,2473781,61.65033885,3.19851658,479,265.1,48,6.2038,1828,1352858,26.68,0.0457822,10.775,37.1821
585,1330128000000,2758.18,168017,545,19525,1031637574.0,159,37997.59,7151,1376302.0,0.000430922,1.72164,10.24001901,37383782.5,1.61,0.54,35392.78,7953.433529000001,8400850.0,3545686.76,796783.5425,4.45,33.7601,2480932,119.01397079999998,3.433529,457,529.61,45,6.1952,3161,1356019,27.57,0.094846,10.6736,37.1981
586,1330214400000,2746.66,168183,518,23276,1035501350.0,166,42150.87,8210,1376302.0,0.000751548,4.991219999999998,10.51040628,41625292.5,1.54,0.59,41110.77,8305.207048999999,8409150.0,3429547.32,692837.8414,4.95,36.989,2489142,86.3007006,5.20704941,495,427.19,49,6.1903,2417,1358436,30.64,0.08239160000000001,10.6227,37.2031
587,1330300800000,2712.1,168332,574,21869,1038759861.0,149,42140.83,6893,1376302.0,0.0007809360000000001,5.88128,10.47747432,41746336.0,1.87,0.59,36973.36,7454.305751999998,8416600.0,2734714.51,551353.7319,4.96,37.0134,2496035,81.93698915,4.30575197,487,406.41,46,6.1815,3141,1361577,30.66,0.06550840000000001,10.489,37.2095
588,1330387200000,2489.42,168497,513,17817,1041699719.0,165,40875.83,6194,1376302.0,0.000759142,6.02347,10.41883174,40607777.0,2.05,0.58,39779.69,8253.048708,8424850.0,1935692.79,401596.0141,4.82,40.7673,2502229,71.43148878,3.04870838,502,344.3,38,6.1746,2863,1364440,29.76,0.0476684,10.3125,37.2001
589,1330473600000,2211.18,168647,578,17937,1044390343.0,150,41992.08,5750,1376302.0,0.00100654,3.57555,10.34064163,41824456.0,2.29,0.59,37216.75,7503.377782,8432350.0,1664469.37,335578.5015,4.96,38.2869,2507979,52.24886974,3.37778201,511,259.15,38,6.1699,2262,1366702,30.6,0.039797000000000006,9.86803,37.1876
590,1330560000000,2195.66,168801,560,19990,1047468818.0,154,41822.41,6906,1376302.0,0.00158688,5.88128,10.47747432,41778247.5,1.87,0.59,38144.93,7706.047366,8440050.0,1886346.99,381080.2003,4.95,42.3379,2514885,50.3751493,6.04736552,466,249.36,45,6.1612,3159,1369861,30.5,0.0451521,9.43587,37.1761
591,1330646400000,2279.31,168961,538,19158,1050534143.0,160,40980.99,6633,1376302.0,0.000963008,8.83538,10.78046098,41057523.0,1.92,0.58,38897.01,8003.4994849999985,8448050.0,1766063.25,363387.4993,4.86,44.1043,2521518,54.91732376,3.49948471,480,266.9,41,6.1515,3464,1373325,29.9,0.043014800000000006,8.638589999999999,37.1694
592,1330732800000,2304.39,169140,482,17384,1053645927.0,179,40314.11,6811,1376302.0,0.00109522,12.0277,10.97593625,40509030.0,1.83,0.57,42887.99,8953.651165000001,8457000.0,1596839.36,333369.3862,4.79,38.3442,2528329,45.81035124,3.65116503,498,219.43,38,6.141,3821,1377146,29.42,0.039419800000000005,8.46764,37.0471
593,1330819200000,2173.51,169291,573,22475,1057039644.0,151,41396.1,6812,1376302.0,0.00098783,11.3105,10.829329800000002,41730231.5,1.89,0.58,37253.33,7556.455379000001,8464550.0,3221676.79,653484.1349,4.93,36.7096,2535141,91.51457137,6.45537862,563,451.17,45,6.1431,751,1377897,30.29,0.07720319999999999,7.84253,36.8036
594,1330905600000,2036.8,169425,646,28437,1060850155.0,134,39354.21,7635,1496979.0,0.000783772,9.441,10.79755917,39814875.0,1.59,0.55,31511.95,6704.670883,8471250.0,2800938.95,595944.4566,4.7,33.5912,2542776,84.97588945,4.6708826,503,399.39,57,6.1415,1445,1379342,28.87,0.07034960000000001,7.49377,36.8094
595,1330992000000,1812.02,169538,760,20354,1063150136.0,113,38793.62,5336,1496979.0,0.0007287369999999999,3.16233,10.38616264,39332816.0,2.33,0.55,26231.41,5653.321311,8476900.0,2114722.24,455759.1042,4.64,27.1171,2548112,77.84335994,3.32131104,442,361.19,47,6.1305,3390,1382732,28.45,0.053765199999999985,7.24975,36.8116
596,1331078400000,1769.48,169675,629,20902,1066013752.0,137,40222.77,6339,1496979.0,0.000651813,3.10489,10.37651049,40891675.0,2.0,0.57,33035.19,6853.773567,8483750.0,2790445.39,578930.5798,4.82,24.7347,2554451,96.45947489,3.77356746,485,464.93,46,6.1148,4672,1387404,29.47,0.06824039999999999,6.96219,36.8349
597,1331164800000,1698.01,169820,585,24401,1069551940.0,145,41122.91,7002,1496979.0,0.00145603,3.19828,10.41280926,41945540.0,1.83,0.58,35841.82,7255.428301000001,8491000.0,1841678.4,372809.3921,4.94,21.4397,2561453,54.24183996,5.42830118,535,267.95,48,6.1085,2624,1390028,30.18,0.0439071,6.1367699999999985,36.8256
598,1331251200000,1612.92,169957,630,23403,1072758084.0,137,41282.27,6436,1496979.0,0.00127207,3.06596,10.30541948,42234314.5,2.03,0.58,34067.37,6854.6017569999985,8497850.0,1797889.73,361748.4362,4.97,22.8506,2567889,50.16347878,4.60175738,477,249.31,47,6.1046,2021,1392049,30.34,0.04257,5.51466,36.8145
599,1331337600000,1539.07,170111,559,19258,1075723784.0,154,40791.22,6620,1496979.0,0.0010960999999999998,-0.458672,10.19305089,41847306.0,1.95,0.57,37903.78,7704.021134,8505550.0,1804919.27,366853.5095,4.92,23.5648,2574509,49.21394456,4.0211343,437,242.13,43,6.0919,4157,1396206,29.97,0.0431315,5.0121699999999985,36.8019
600,1331424000000,1606.59,170267,554,19708,1078798163.0,156,40546.77,6542,1496979.0,0.0007749860000000001,-1.28251,10.37560917,41715415.0,1.96,0.57,38240.0,7804.081472,8513350.0,2580568.97,526646.7287,4.9,25.6599,2581051,81.43681664,4.08147223,482,399.04,42,6.0801,3999,1400205,29.79,0.061861800000000015,4.88359,36.8014
601,1331510400000,1716.55,170435,513,18919,1081976540.0,168,40302.38,6587,1496979.0,0.000699014,2.47751,10.73705457,41586140.0,1.94,0.57,41012.41,8404.181911,8521750.0,2919480.61,598254.2231,4.88,31.0206,2587638,84.12409616,4.1819111000000015,448,410.53,39,6.07,3718,1403923,29.62,0.0702037,4.8151199999999985,36.7861
602,1331596800000,1925.19,170600,523,18974,1085107311.0,165,40307.43,5373,1496979.0,0.00113682,8.36007,11.28985342,41711700.0,2.44,0.57,40363.97,8254.390264,8530000.0,1888435.42,386183.1115,4.89,35.7139,2593011,67.45434829,4.39026369,778,329.85,33,6.0775,-383,1403540,29.72,0.045274,4.75956,36.7761
603,1331683200000,2096.21,170734,628,18057,1087526948.0,134,40249.34,5031,1496979.0,0.0006850760000000001,8.87101,11.25796118,41744463.0,2.63,0.57,32776.54,6702.76834,8536700.0,1975997.26,404089.4199,4.89,38.3593,2598042,78.77355257,2.76833951,472,385.2,38,6.0694,2973,1406513,29.68,0.047335900000000014,4.71726,36.7763
604,1331769600000,2243.51,170900,519,18852,1090656319.0,166,40090.72,6446,1496979.0,0.0006154880000000001,9.57991,11.48120687,41699600.0,1.99,0.56,40523.18,8303.929744,8545000.0,3115744.32,638472.1964,4.88,45.4243,2604488,108.9729583,3.929744,484,531.79,39,6.0571,4219,1410732,29.56,0.0747193,4.74731,36.787
605,1331856000000,2359.8,171060,539,24389,1094558510.0,160,42771.05,7330,1496979.0,0.00233159,8.76821,11.72571405,44646660.0,1.84,0.6,41819.83,8011.462526,8553000.0,2566186.32,491606.5748,5.22,45.1015,2611818,75.88400870000002,11.462526400000002,599,396.11,46,6.0655,-632,1410100,31.66,0.057479,4.74937,36.7899
606,1331942400000,2389.72,171197,616,26318,1098164040.0,137,43890.76,6879,1496979.0,0.000808577,5.18457,11.54499135,45966394.5,2.03,0.62,36812.08,6855.136754000001,8559850.0,3411444.97,635278.3931,5.37,49.3641,2618697,82.94110926,5.1367538,548,445.39,50,6.0676,647,1410747,32.58,0.0742167,4.76679,36.8206
607,1332028800000,2225.36,171318,692,24741,1101157752.0,121,42905.12,6309,1496979.0,0.000768708,3.17273,11.17291521,45056634.0,2.19,0.61,31841.31,6053.481206,8565900.0,2382049.16,452861.0574,5.26,47.8152,2625006,68.36960467,3.48120577,496,359.62,52,6.0636,1929,1412676,31.89,0.0528683,4.76004,36.8298
608,1332115200000,2218.58,171471,557,19901,1104202643.0,153,43476.35,6784,1498294.0,0.00176308,2.01271,11.01488278,45782757.0,2.05,0.61,40897.62,7658.730771,8573550.0,2644317.14,495190.4763,5.34,43.5408,2631790,67.87305029,8.73077121,443,362.44,44,6.0528,3785,1416461,32.32,0.057758900000000016,4.77465,36.8359
609,1332201600000,2298.39,171641,509,18617,1107367465.0,170,42988.75,7042,1498294.0,0.000757286,6.5805,11.06962405,45399044.5,1.95,0.61,44984.3,8503.647639,8582050.0,2548030.22,481669.2288,5.29,44.1825,2638832,61.38340131,3.64763934,469,324.72,41,6.0415,4048,1420509,31.96,0.0561256,4.7868,36.8345
610,1332288000000,2302.28,171801,523,16346,1109982809.0,160,42521.7,6048,1498294.0,0.000927701,9.35774,11.34751762,45011862.0,2.29,0.6,41937.12,8003.267273,8590050.0,1845460.14,352187.0491,5.24,42.9161,2644880,54.05689504,3.26727292,455,283.26,38,6.0332,3283,1423792,31.61,0.0409998,4.76856,36.8286
611,1332374400000,2157.7,171944,587,21515,1113059487.0,143,38956.83,6763,1498294.0,0.000912138,6.641210000000001,11.10434583,41352532.0,1.86,0.55,34412.02,7154.266575,8597200.0,2249882.49,467751.0375,4.81,39.5651,2651643,55.63974162,4.26657468,459,267.63,47,6.0297,2024,1425816,29.0,0.05440790000000001,4.7561,36.8362
612,1332460800000,2140.75,172104,537,18303,1115987941.0,160,38567.35,6544,1498294.0,0.000968521,7.76699,11.10583998,41046804.0,1.91,0.54,38182.28,8004.671268000001,8605200.0,2300593.21,482304.656,4.77,40.1619,2658187,61.04804959,4.67126807,454,291.2,41,6.0258,2253,1428069,28.74,0.0560486,4.74274,36.8377
613,1332547200000,2134.85,172262,548,20017,1119150608.0,158,38735.76,6976,1498294.0,0.0006654260000000001,11.1597,11.33056114,41342880.0,1.79,0.54,37936.1,7903.354203,8613100.0,2419511.34,504064.8617,4.8,37.8603,2665163,70.27842995,3.35420326,503,337.34,44,6.0158,3681,1431750,28.88,0.0585234,4.74554,36.8394
614,1332633600000,2185.89,172420,546,18964,1122146895.0,158,38184.42,6621,1498294.0,0.000389204,13.009,11.72537426,40863540.0,1.87,0.54,37462.01,7903.378427,8621000.0,4114468.18,868031.2613,4.74,39.3269,2671784,110.4167085,3.37842732,435,523.38,42,6.0048,3945,1435695,28.46,0.100688,4.8133300000000006,36.8789
615,1332720000000,2046.95,172546,682,21156,1124812601.0,126,37719.64,6139,1498294.0,0.000545958,6.52914,11.43809195,40462037.0,2.02,0.53,29567.08,6304.281744,8627300.0,3678173.42,784258.725,4.69,36.5789,2677923,103.3407616,4.28174433,431,484.67,49,5.9961,3122,1438817,28.12,0.0909048,4.8647,36.9128
616,1332806400000,2053.19,172730,468,14790,1127533986.0,184,37427.77,6360,1498294.0,0.00184724,2.63245,11.58705314,40246090.0,1.93,0.52,42941.38,9214.888365,8636500.0,3755787.49,805962.9817,4.66,34.4083,2684283,104.6290289,14.88836508,462,487.57,35,5.9838,4506,1443323,27.88,0.0933223,4.91867,36.933
617,1332892800000,2063.67,172887,552,18091,1130374195.0,157,36726.16,6212,1498294.0,0.0016918,2.63966,11.55513289,39591123.0,1.94,0.51,35984.97,7856.980003,8644350.0,1889576.69,412571.3297,4.58,31.6887,2690495,69.66321554,6.98000255,514,319.06,40,5.98,2225,1445548,27.39,0.0477281,4.8803,36.9115
618,1332979200000,2070.61,173038,563,21750,1133658384.0,151,37051.88,6811,1498294.0,0.000659933,1.3852799999999998,11.64025357,40058297.0,1.77,0.52,34972.83,7553.527251,8651900.0,2474653.26,534482.3452,4.63,31.234,2697306,66.68701373,3.5272506,496,308.76,45,5.978,1736,1447284,27.68,0.0617767,4.86158,36.9239
619,1333065600000,2002.09,173194,554,19119,1136640903.0,156,37706.96,6566,1498294.0,0.000746527,-1.0918,11.59769323,40873784.0,1.88,0.53,36836.27,7804.29409,8659700.0,2714966.21,575204.7048,4.72,29.9542,2703872,71.60713665,4.29409007,434,337.99,42,5.9676,3829,1451113,28.17,0.0664237,4.89119,36.9415
620,1333152000000,2019.44,173344,576,21697,1139895436.0,150,38189.96,7045,1498294.0,0.0007100969999999999,-0.280804,11.51257255,41515888.0,1.77,0.53,35947.54,7504.705003,8667200.0,3173762.55,662580.9088,4.79,30.1266,2710917,80.9753576,4.70500298,469,387.87,47,5.959,3359,1454472,28.54,0.0764475,4.90583,36.9733
621,1333238400000,1948.63,173485,614,24529,1143354058.0,141,37946.3,7779,1626553.0,0.000373141,2.57052,11.46011771,41376172.5,1.58,0.53,33650.8,7054.674722,8674250.0,5975848.99,1252798.53,4.77,29.4615,2718696,138.7443924,4.674722,443,661.81,55,5.9513,3073,1457545,28.39,0.144428,5.01481,37.0738
622,1333324800000,2021.39,173639,555,20387,1146493676.0,154,38352.41,6786,1626553.0,0.000447524,8.02028,11.89830747,41933818.5,1.86,0.54,37211.54,7704.252648999999,8681950.0,4589747.52,950258.286,4.83,33.5897,2725482,134.02735330000002,4.2526487,468,647.35,44,5.941,3823,1461368,28.7,0.109453,5.08922,37.1348
623,1333411200000,1947.34,173809,505,16542,1149305810.0,170,38771.75,6217,1626553.0,0.000532545,7.5392199999999985,11.90418688,42496300.5,2.07,0.54,41587.84,8504.670448,8690450.0,4288534.36,877000.8917,4.89,36.2087,2731699,274.26324839999995,4.67044821,458,1341.15,37,5.9344,3047,1464415,29.02,0.100916,5.14607,37.1906
624,1333497600000,1888.53,173951,593,18478,1151929711.0,142,37923.32,5566,1626553.0,0.000619882,4.63895,11.87392304,41661264.5,2.3,0.53,34027.16,7103.790198999999,8697550.0,2928771.62,611434.5765,4.79,39.2754,2737265,108.1241268,3.79019858,459,517.91,39,5.9274,2936,1467351,28.39,0.0703001,5.18238,37.2194
625,1333584000000,1828.04,174067,740,26688,1155025515.0,116,39032.08,6512,1626553.0,0.0006020309999999999,4.5282300000000015,11.60717598,42994549.0,1.99,0.55,28672.94,5804.238049000001,8703350.0,3477532.47,703953.9415,4.94,34.3296,2743777,107.827515,4.23804944,568,532.67,56,5.9271,1051,1468402,29.28,0.0808836,5.22967,37.2664
626,1333670400000,1706.67,174200,642,26776,1158586715.0,133,38705.35,7681,1626553.0,0.000607667,3.4014,11.48359402,42766100.0,1.65,0.54,32675.93,6654.975496,8710000.0,4020218.93,818781.8588,4.91,33.6639,2751458,100.7334342,4.97549642,506,494.6,58,5.9274,1057,1469459,29.1,0.0940054,5.27123,37.3138
627,1333756800000,1674.62,174337,623,23709,1161834829.0,137,38470.16,7213,1626553.0,0.000649875,1.23114,11.47005621,42625396.5,1.76,0.54,33520.57,6854.922893000001,8716850.0,3704221.07,757509.4207,4.89,32.3641,2758671,104.0787658,4.92289303,527,508.95,53,5.9218,2532,1471991,28.96,0.0869023,5.27812,37.3589
628,1333843200000,1667.5,174454,723,30910,1165451246.0,117,38533.48,7014,1626553.0,0.0005196690000000001,-4.54177,11.19283431,42828457.0,1.82,0.54,28748.48,5855.087432,8722700.0,4806746.12,978970.6962,4.91,25.6999,2765685,150.9222702,5.08743188,591,741.03,60,5.9282,-608,1471383,29.11,0.112233,5.31888,37.4366
629,1333929600000,1605.42,174590,630,24338,1168761206.0,136,38767.58,6729,1626553.0,0.000850633,-3.96197,10.98491788,43211025.0,1.92,0.55,33682.53,6804.5523,8729500.0,2649049.16,535161.4474,4.95,19.7105,2772414,87.39052864,4.55230007,563,432.58,49,5.93,706,1472089,29.35,0.061305499999999985,5.33948,37.4561
630,1334016000000,1524.2,174719,649,21163,1171491276.0,129,37063.75,5957,1626553.0,0.000939424,-9.28383,10.51133047,41408403.0,2.11,0.52,30591.16,6453.831997,8735950.0,1933472.14,407905.5152,4.74,12.2556,2778371,78.18068685,3.83199687,507,370.58,46,5.9234,2728,1474817,28.08,0.0466932,5.34212,37.4598
631,1334102400000,1500.29,174869,573,17627,1174135327.0,150,37168.2,5847,1626553.0,0.000305872,-8.23353,10.60373777,41618822.0,2.16,0.52,35717.82,7503.744675,8743450.0,5827470.23,1224258.452,4.76,10.7253,2784218,210.1055016,3.7446752,541,1000.1,39,5.9147,3436,1478253,28.15,0.14002,5.42707,37.5521
632,1334188800000,1532.57,175015,578,20506,1177129208.0,146,37572.33,6679,1626553.0,0.00024388,-5.92761,10.95026514,42178615.0,1.89,0.53,35205.87,7304.12337,8750750.0,8149320.64,1690730.4230000004,4.82,15.0323,2790897,267.3230746,4.12337,483,1288.5,46,5.9083,2832,1481085,28.48,0.19321,5.57222,37.7043
633,1334275200000,1602.69,175162,588,25084,1180816571.0,147,37408.69,8492,1626553.0,0.000877925,-4.18803,11.11197792,42126461.0,1.44,0.52,35386.03,7356.763178,8758100.0,3705395.43,770352.4811,4.81,15.1389,2799389,108.4029771,6.76317783,494,521.42,58,5.8969,4111,1485196,28.36,0.0879596,5.61184,37.7498
634,1334361600000,1543.5,175303,607,27537,1184699271.0,141,38014.32,8135,1626553.0,0.00036004699999999995,-3.0783,11.15818157,42949235.0,1.54,0.53,34574.36,7055.992644,8765150.0,8155566.54,1664401.336,4.9,13.6641,2807524,177.7702034,5.99264429,526,871.07,58,5.8955,1568,1486764,28.89,0.189889,5.75236,37.8943
635,1334448000000,1534.35,175430,680,28218,1188282895.0,127,37772.33,7967,1577913.0,0.000509908,-2.00953,11.22982295,42804920.0,1.57,0.53,31014.98,6355.5284649999985,8771500.0,5290913.14,1084203.513,4.88,16.3501,2815491,143.2921115,5.52846468,493,699.27,63,5.8889,2742,1489506,28.74,0.123606,5.83032,37.9699
636,1334534400000,1548.4,175553,676,27316,1191642737.0,123,37769.48,7309,1577913.0,0.000535387,-7.2374399999999985,11.03717499,42922708.5,1.73,0.53,30095.91,6154.583489,8777650.0,4186345.34,856103.3414,4.89,16.567999999999998,2822800,111.9624922,4.58348946,480,547.5,59,5.8813,2955,1492461,28.76,0.0975327,5.88504,38.024
637,1334620800000,1534.21,175692,617,25134,1195136311.0,139,38305.47,8024,1577913.0,0.000596474,-6.71625,11.10467138,43659462.0,1.59,0.54,34570.84,6955.903442,8784600.0,4918898.94,989718.0975,4.97,19.9821,2830824,123.1293013,5.903442299999999,484,611.95,58,5.8702,4015,1496476,29.17,0.112666,5.96246,38.0922
