timestamp,symbol,toSymbol,close,high,low,open,volumeFrom,volumeTo
1397347200000,BTC,USD,427.6,454.15,409.85,437.65,4972.43,2143146.77
1397433600000,BTC,USD,478.38,497.83,420.08,427.6,7624.33,3546258.23
1397520000000,BTC,USD,526.43,526.63,466.43,478.38,7999.66,3945871.12
1397606400000,BTC,USD,536.95,549.05,496.08,526.43,8059.05,4192651.96
1397692800000,BTC,USD,502.0,537.03,486.89,536.95,8003.07,4097576.42
1397779200000,BTC,USD,485.52,512.15,472.0,502.0,8359.97,4112826.37
1397865600000,BTC,USD,506.02,516.89,473.16,485.52,8375.39,4154929.41
1397952000000,BTC,USD,498.51,522.22,488.69,506.02,7684.61,3879198.08
1398038400000,BTC,USD,495.16,524.67,490.66,498.51,7351.96,3688692.95
1398124800000,BTC,USD,487.91,520.51,483.39,495.16,5681.23,2824567.04
1398211200000,BTC,USD,487.3,509.96,482.25,487.91,4743.76,2340457.5
1398297600000,BTC,USD,500.29,507.33,477.22,487.3,4227.98,2075376.08
1398384000000,BTC,USD,464.49,502.49,438.33,500.29,6445.92,3000226.26
1398470400000,BTC,USD,457.87,468.68,448.57,464.49,6894.1,3157540.11
1398556800000,BTC,USD,443.18,461.4,437.39,457.87,6960.48,3154922.76
1398643200000,BTC,USD,441.92,451.12,420.78,443.18,4543.04,2004954.25
1398729600000,BTC,USD,446.12,453.78,430.71,441.92,3721.09,1670352.0
1398816000000,BTC,USD,445.63,452.64,430.89,446.12,4084.26,1831533.23
1398902400000,BTC,USD,460.13,464.49,444.51,445.63,4198.81,1915772.6
1398988800000,BTC,USD,453.67,463.38,442.0,460.13,3377.59,1532239.38
1399075200000,BTC,USD,438.65,454.2,429.09,453.67,2576.42,1143291.68
1399161600000,BTC,USD,436.05,446.61,428.79,438.65,3373.67,1470650.15
1399248000000,BTC,USD,430.87,443.86,426.37,436.05,3042.43,1328247.91
1399334400000,BTC,USD,432.19,434.95,420.23,430.87,4184.68,1809731.58
1399420800000,BTC,USD,446.55,458.78,423.55,432.19,5031.0,2209759.82
1399507200000,BTC,USD,441.11,455.5,439.5,446.55,2543.19,1134338.74
1399593600000,BTC,USD,445.45,455.78,438.5,441.11,2266.91,1013830.03
1399680000000,BTC,USD,451.9,459.46,441.43,445.45,446.84,210112.72
1399766400000,BTC,USD,433.23,455.4,429.02,451.9,1890.97,845213.87
1399852800000,BTC,USD,438.21,441.07,430.19,433.23,1386.7,610287.27
1399939200000,BTC,USD,433.92,442.27,432.74,438.21,2651.68,1164049.43
1400025600000,BTC,USD,442.63,444.28,433.88,433.92,2200.61,978031.93
1400112000000,BTC,USD,448.1,450.03,441.47,442.63,2169.07,989003.27
1400198400000,BTC,USD,453.63,455.15,441.86,448.1,1758.25,799913.51
1400284800000,BTC,USD,452.79,455.94,452.23,453.63,1704.83,776390.65
1400371200000,BTC,USD,450.14,454.0,449.04,452.79,1449.47,653912.75
1400457600000,BTC,USD,443.9,451.69,441.2,450.14,1351.0,602742.49
1400544000000,BTC,USD,484.57,486.23,437.25,443.9,1899.12,883359.54
1400630400000,BTC,USD,488.84,495.21,481.73,484.57,1394.82,689104.32
1400716800000,BTC,USD,515.36,519.25,485.55,488.84,3124.47,1589075.16
1400803200000,BTC,USD,518.09,540.88,515.18,515.36,2763.64,1457339.18
1400889600000,BTC,USD,520.46,526.65,510.42,518.09,2857.47,1492790.86
1400976000000,BTC,USD,570.44,575.19,520.53,520.46,1873.75,1037758.33
1401062400000,BTC,USD,582.01,586.41,564.65,570.44,2958.74,1712997.86
1401148800000,BTC,USD,570.1,586.22,555.28,582.01,3353.12,1947436.25
1401235200000,BTC,USD,570.84,581.81,562.56,570.1,3569.69,2054559.38
1401321600000,BTC,USD,564.42,573.83,557.7,570.84,3734.36,2121556.72
1401408000000,BTC,USD,612.35,613.26,564.02,564.42,6205.87,3688564.78
1401494400000,BTC,USD,627.91,629.04,604.73,612.35,4409.91,2738340.83
1401580800000,BTC,USD,649.79,674.98,621.95,627.91,3552.12,2322782.86
1401667200000,BTC,USD,655.49,662.63,625.46,649.79,4134.25,2650871.52
1401753600000,BTC,USD,669.43,676.47,631.42,655.49,4360.3,2883100.21
1401840000000,BTC,USD,638.93,669.78,602.1,669.43,5597.3,3601867.65
1401926400000,BTC,USD,660.18,665.39,635.59,638.93,2761.43,1825395.47
1402012800000,BTC,USD,650.41,663.84,647.12,660.18,6035.98,3978265.23
1402099200000,BTC,USD,651.67,659.77,641.02,650.41,1968.61,1298892.32
1402185600000,BTC,USD,651.05,658.88,648.67,651.67,3313.68,2167689.11
1402272000000,BTC,USD,644.35,652.12,639.08,651.05,3258.34,2126014.84
1402358400000,BTC,USD,655.62,661.44,641.68,644.35,3558.54,2340867.13
1402444800000,BTC,USD,642.95,663.04,642.28,655.62,3800.84,2491455.0
1402531200000,BTC,USD,597.13,643.8,591.12,642.95,4586.48,2928622.01
1402617600000,BTC,USD,610.35,619.14,594.87,597.13,7545.7,4612164.04
1402704000000,BTC,USD,583.42,613.77,563.68,610.35,4999.15,2985483.68
1402790400000,BTC,USD,582.29,587.83,560.85,583.42,3942.88,2272289.86
1402876800000,BTC,USD,599.08,606.14,580.45,582.29,3991.36,2403694.57
1402963200000,BTC,USD,605.09,608.43,594.86,599.08,2999.39,1820590.33
1403049600000,BTC,USD,606.21,614.4,603.61,605.09,3312.07,2037434.53
1403136000000,BTC,USD,600.17,612.58,598.67,606.21,5601.33,3433287.5
1403222400000,BTC,USD,590.75,602.05,587.1,600.17,2153.94,1312852.79
1403308800000,BTC,USD,597.04,599.21,584.82,590.75,2282.89,1373722.22
1403395200000,BTC,USD,603.62,610.08,591.99,597.04,2036.79,1240859.44
1403481600000,BTC,USD,591.17,604.65,582.86,603.62,2652.78,1594834.62
1403568000000,BTC,USD,588.77,595.65,585.41,591.17,3077.48,1840620.26
1403654400000,BTC,USD,568.45,589.56,566.88,588.77,3090.79,1797681.03
1403740800000,BTC,USD,582.7,582.71,565.85,568.45,4147.81,2401035.72
1403827200000,BTC,USD,602.23,603.94,580.14,582.7,3388.65,2015064.28
1403913600000,BTC,USD,597.56,608.76,593.97,602.23,2938.93,1778752.3
1404000000000,BTC,USD,601.06,604.28,593.19,597.56,2892.18,1736172.85
1404086400000,BTC,USD,635.14,637.28,596.55,601.06,3832.86,2394861.38
1404172800000,BTC,USD,643.19,652.54,634.09,635.14,4106.32,2675353.96
1404259200000,BTC,USD,645.72,652.1,604.58,643.19,4784.21,3099761.96
1404345600000,BTC,USD,638.03,646.4,633.58,645.72,4010.26,2580980.48
1404432000000,BTC,USD,623.96,642.22,623.04,638.03,3601.75,2291612.17
1404518400000,BTC,USD,622.96,627.8,619.69,623.96,3247.38,2034965.63
1404604800000,BTC,USD,626.65,629.44,622.65,622.96,2700.79,1698242.23
1404691200000,BTC,USD,613.6,627.93,607.32,626.65,2529.86,1590944.74
1404777600000,BTC,USD,615.32,619.65,609.35,613.6,3206.28,2004899.12
1404864000000,BTC,USD,623.0,623.82,610.53,615.32,3066.24,1920482.89
1404950400000,BTC,USD,618.39,624.95,611.66,623.0,3604.7,2253171.2
1405036800000,BTC,USD,632.9,633.62,616.11,618.39,3124.17,1969199.34
1405123200000,BTC,USD,635.9,638.59,625.9,632.9,3433.0,2179286.05
1405209600000,BTC,USD,628.03,638.64,627.54,635.9,1703.49,1082830.37
1405296000000,BTC,USD,618.32,628.99,616.06,628.03,2553.73,1601572.72
1405382400000,BTC,USD,619.6,624.42,617.3,618.32,3693.18,2310446.24
1405468800000,BTC,USD,614.8,622.36,614.15,619.6,2997.32,1873008.17
1405555200000,BTC,USD,626.58,632.55,610.01,614.8,2922.04,1833775.87
1405641600000,BTC,USD,627.47,630.15,617.92,626.58,3344.66,2109225.77
1405728000000,BTC,USD,627.04,634.14,625.14,627.47,3961.13,2505181.18
1405814400000,BTC,USD,620.98,627.93,619.96,627.04,2302.87,1442853.55
1405900800000,BTC,USD,625.13,625.93,615.02,620.98,2534.07,1596614.67
1405987200000,BTC,USD,622.53,628.81,620.0,625.13,3277.44,2068876.01
1406073600000,BTC,USD,621.69,624.99,621.0,622.53,2170.81,1372935.87
1406160000000,BTC,USD,601.87,621.96,599.38,621.69,4740.92,2896094.23
1406246400000,BTC,USD,600.5,609.06,597.4,601.87,5919.22,3592179.37
1406332800000,BTC,USD,596.0,602.98,593.25,600.5,3478.73,2095634.61
1406419200000,BTC,USD,595.03,601.49,593.69,596.0,3530.72,2118021.68
1406505600000,BTC,USD,587.93,597.49,578.14,595.03,2331.14,1391966.02
1406592000000,BTC,USD,585.77,591.28,579.53,587.93,6719.13,3962906.1
1406678400000,BTC,USD,564.64,586.13,564.18,585.77,4103.24,2397473.33
1406764800000,BTC,USD,589.52,593.73,564.01,564.64,3523.28,2057947.94
1406851200000,BTC,USD,598.78,603.99,586.43,589.52,8925.21,5356663.39
1406937600000,BTC,USD,591.72,598.91,587.42,598.78,2122.58,1278807.32
1407024000000,BTC,USD,588.94,592.06,580.62,591.72,1263.34,752201.76
1407110400000,BTC,USD,592.77,595.09,586.49,588.94,3415.53,2047890.49
1407196800000,BTC,USD,588.76,594.25,585.44,592.77,4085.09,2429310.9
1407283200000,BTC,USD,589.77,593.79,587.2,588.76,3009.97,1785940.76
1407369600000,BTC,USD,592.8,595.08,587.92,589.77,2504.42,1485017.95
1407456000000,BTC,USD,595.85,608.2,592.08,592.8,3105.95,1873039.39
1407542400000,BTC,USD,589.52,595.56,587.41,595.85,1418.03,843722.69
1407628800000,BTC,USD,592.06,596.64,588.06,589.52,1337.97,796584.42
1407715200000,BTC,USD,575.89,593.62,571.72,592.06,2569.39,1512262.72
1407801600000,BTC,USD,567.66,578.29,561.98,575.89,3325.01,1894843.87
1407888000000,BTC,USD,542.1,573.51,523.15,567.66,4818.58,2659458.34
1407974400000,BTC,USD,504.8,544.94,495.94,542.1,10880.44,5608470.79
1408060800000,BTC,USD,496.45,515.24,483.21,504.8,4767.38,2407799.63
1408147200000,BTC,USD,522.01,524.25,483.24,496.45,3870.22,1956441.61
1408233600000,BTC,USD,485.5,524.71,478.22,522.01,3143.96,1584568.58
1408320000000,BTC,USD,462.18,493.26,449.95,485.5,6378.17,2991012.04
1408406400000,BTC,USD,485.12,487.05,455.8,462.18,5120.41,2458098.82
1408492800000,BTC,USD,516.78,521.84,468.51,485.12,5886.41,2965577.49
1408579200000,BTC,USD,517.94,537.17,511.36,516.78,5645.78,2974478.96
1408665600000,BTC,USD,516.1,524.44,500.57,517.94,6026.98,3116862.95
1408752000000,BTC,USD,497.68,516.82,493.98,516.1,3130.85,1596652.49
1408838400000,BTC,USD,509.71,514.82,496.81,497.68,2533.3,1294320.61
1408924800000,BTC,USD,502.93,511.33,499.71,509.71,2737.95,1409621.07
1409011200000,BTC,USD,512.56,516.04,501.81,502.93,3530.19,1831000.54
1409097600000,BTC,USD,515.23,527.37,512.66,512.56,3785.72,1982424.62
1409184000000,BTC,USD,510.75,521.59,503.34,515.23,4465.72,2307082.42
1409270400000,BTC,USD,512.56,515.18,506.69,510.75,3641.78,1876846.6
1409356800000,BTC,USD,505.96,512.91,503.12,512.56,2631.22,1337420.67
1409443200000,BTC,USD,481.78,508.34,478.31,505.96,6094.87,2982601.77
1409529600000,BTC,USD,477.19,487.47,471.78,481.78,6785.79,3261178.74
1409616000000,BTC,USD,478.94,486.99,470.54,477.19,6751.24,3291738.72
1409702400000,BTC,USD,480.04,487.29,476.82,478.94,6140.33,3018772.64
1409788800000,BTC,USD,490.99,498.47,476.26,480.04,8807.05,4345165.83
1409875200000,BTC,USD,483.65,495.02,483.07,490.99,6038.09,3013185.15
1409961600000,BTC,USD,484.47,491.38,480.79,483.65,3791.0,1883095.02
1410048000000,BTC,USD,485.75,490.72,478.49,484.47,3562.92,1755360.28
1410134400000,BTC,USD,475.69,487.02,469.5,485.75,8140.06,3948928.43
1410220800000,BTC,USD,474.9,478.6,467.52,475.69,7289.11,3529051.35
1410307200000,BTC,USD,479.7,491.04,471.57,474.9,8292.88,4058785.18
1410393600000,BTC,USD,478.49,488.92,474.57,479.7,6289.68,3086920.26
1410480000000,BTC,USD,477.73,479.71,471.14,478.49,5145.48,2514548.2
1410566400000,BTC,USD,478.17,480.64,474.64,477.73,5274.65,2569793.0
1410652800000,BTC,USD,477.74,480.33,471.96,478.17,4205.73,2031789.95
1410739200000,BTC,USD,477.71,479.28,473.7,477.74,5629.86,2753462.23
1410825600000,BTC,USD,466.75,478.81,463.95,477.71,6522.37,3139554.53
1410912000000,BTC,USD,461.09,469.39,458.27,466.75,7504.98,3522262.8
1410998400000,BTC,USD,424.26,462.26,408.77,461.09,8924.54,3946908.07
1411084800000,BTC,USD,397.67,429.17,386.1,424.26,14968.82,6062707.6
1411171200000,BTC,USD,411.53,427.69,387.5,397.67,14289.35,5919676.64
1411257600000,BTC,USD,401.62,415.07,394.52,411.53,10421.33,4229727.1
1411344000000,BTC,USD,404.09,410.75,398.6,401.62,13514.58,5531782.04
1411430400000,BTC,USD,436.86,445.51,394.75,404.09,17940.15,7490861.6
1411516800000,BTC,USD,423.77,439.19,422.1,436.86,21365.64,9217984.23
1411603200000,BTC,USD,412.29,427.55,409.56,423.77,14627.1,6143388.92
1411689600000,BTC,USD,404.46,416.42,399.7,412.29,12115.07,4966479.77
1411776000000,BTC,USD,399.02,407.07,394.69,404.46,9735.27,3950428.02
1411862400000,BTC,USD,379.08,402.27,374.12,399.02,13937.15,5453338.71
1411948800000,BTC,USD,376.77,389.26,372.63,379.08,20684.56,7924759.6
1412035200000,BTC,USD,388.17,395.18,374.73,376.77,16921.07,6520432.39
1412121600000,BTC,USD,382.84,395.13,381.11,388.17,17730.98,6892843.77
1412208000000,BTC,USD,375.14,385.59,371.2,382.84,14300.82,5471103.72
1412294400000,BTC,USD,363.45,378.22,362.81,375.14,16807.97,6278574.04
1412380800000,BTC,USD,335.32,369.88,327.1,363.45,23035.97,8050734.62
1412467200000,BTC,USD,322.86,344.25,294.92,335.32,29851.16,9512572.11
1412553600000,BTC,USD,331.55,347.94,303.05,322.86,41171.56,13642089.7
1412640000000,BTC,USD,331.65,345.51,321.74,331.55,30173.83,10076018.49
1412726400000,BTC,USD,350.87,351.64,325.43,331.65,21769.57,7413499.73
1412812800000,BTC,USD,360.91,384.61,347.57,350.87,35591.34,13020038.29
1412899200000,BTC,USD,361.71,378.13,353.32,360.91,28410.42,10394856.2
1412985600000,BTC,USD,361.22,370.15,350.49,361.71,13926.45,5049013.74
1413072000000,BTC,USD,373.17,374.57,352.25,361.22,11227.53,4077867.05
1413158400000,BTC,USD,387.32,391.22,366.04,373.17,23576.02,8935310.47
1413244800000,BTC,USD,397.1,407.74,385.72,387.32,28866.7,11549913.84
1413331200000,BTC,USD,393.17,397.87,388.23,397.1,22484.5,8867207.18
1413417600000,BTC,USD,379.77,398.84,371.56,393.17,20785.9,7999668.99
1413504000000,BTC,USD,380.48,384.76,372.42,379.77,16567.87,6324477.58
1413590400000,BTC,USD,390.88,395.71,373.58,380.48,9445.79,3657801.17
1413676800000,BTC,USD,387.28,394.49,383.92,390.88,5325.52,2088508.52
1413763200000,BTC,USD,380.39,387.77,378.42,387.28,10555.47,4075710.38
1413849600000,BTC,USD,382.35,388.24,377.42,380.39,9662.14,3745779.18
1413936000000,BTC,USD,378.93,383.69,376.97,382.35,10531.04,4064736.42
1414022400000,BTC,USD,355.78,381.08,353.48,378.93,19121.88,6999640.64
1414108800000,BTC,USD,355.1,360.87,351.41,355.78,20034.01,7185001.61
1414195200000,BTC,USD,346.72,356.57,341.53,355.1,14042.93,4929757.95
1414281600000,BTC,USD,348.67,356.8,344.19,346.72,11577.83,4076756.1
1414368000000,BTC,USD,350.09,356.35,344.93,348.67,10603.46,3777108.32
1414454400000,BTC,USD,351.06,355.72,348.27,350.09,9430.8,3372185.13
1414540800000,BTC,USD,335.12,352.83,334.72,351.06,12263.9,4259966.32
1414627200000,BTC,USD,344.86,350.38,333.44,335.12,16120.98,5522262.77
1414713600000,BTC,USD,337.87,347.97,336.08,344.86,14003.95,4814121.89
1414800000000,BTC,USD,325.43,339.0,320.74,337.87,13774.48,4540440.63
1414886400000,BTC,USD,322.55,329.76,319.81,325.43,11896.65,3878749.8
1414972800000,BTC,USD,324.24,332.85,321.67,322.55,13433.34,4435458.55
1415059200000,BTC,USD,327.96,328.75,320.11,324.24,15115.03,4955240.5
1415145600000,BTC,USD,338.01,341.98,326.52,327.96,15838.15,5342189.88
1415232000000,BTC,USD,347.67,351.14,335.74,338.01,15649.72,5388972.33
1415318400000,BTC,USD,341.87,351.61,340.18,347.67,15017.27,5215262.11
1415404800000,BTC,USD,343.54,346.29,339.8,341.87,8188.25,2834855.25
1415491200000,BTC,USD,362.04,362.21,341.78,343.54,12627.93,4466556.5
1415577600000,BTC,USD,367.15,374.67,356.6,362.04,22804.61,8387025.99
1415664000000,BTC,USD,365.42,370.99,361.87,367.15,15790.68,5817809.67
1415750400000,BTC,USD,432.03,442.73,365.81,365.42,38528.79,15737081.16
1415836800000,BTC,USD,428.72,480.45,390.88,432.03,58200.73,25304725.28
1415923200000,BTC,USD,396.53,430.18,381.99,428.72,35731.03,14250930.93
1416009600000,BTC,USD,374.86,407.32,367.97,396.53,13328.33,5185270.16
1416096000000,BTC,USD,385.61,390.36,370.54,374.86,14350.82,5497204.23
1416182400000,BTC,USD,384.69,412.33,378.32,385.61,27600.89,10942934.49
1416268800000,BTC,USD,379.16,394.94,371.95,384.69,27093.72,10404772.69
1416355200000,BTC,USD,381.43,389.29,374.26,379.16,19867.47,7592152.68
1416441600000,BTC,USD,357.3,383.03,355.11,381.43,21984.22,8084810.79
1416528000000,BTC,USD,351.77,358.73,343.8,357.3,23467.39,8291129.59
1416614400000,BTC,USD,352.01,364.21,350.51,351.77,12943.87,4632290.66
1416700800000,BTC,USD,365.85,370.59,352.64,352.01,12413.55,4504560.45
1416787200000,BTC,USD,378.85,388.72,361.92,365.85,24564.84,9244691.04
1416873600000,BTC,USD,376.43,395.73,370.64,378.85,45317.22,17405251.28
1416960000000,BTC,USD,365.35,378.27,363.99,376.43,23979.74,8916241.87
1417046400000,BTC,USD,368.83,374.43,364.81,365.35,13849.29,5144146.32
1417132800000,BTC,USD,377.59,383.25,358.37,368.83,43015.35,16118258.33
1417219200000,BTC,USD,376.28,389.3,372.21,377.59,83451.95,31983637.28
1417305600000,BTC,USD,374.93,381.06,372.57,376.28,11289.41,4269105.57
1417392000000,BTC,USD,378.61,383.58,373.02,374.93,19673.15,7481865.14
1417478400000,BTC,USD,380.64,384.87,375.37,378.61,25285.47,9664274.24
1417564800000,BTC,USD,376.96,384.67,373.64,380.64,23504.51,8950322.28
1417651200000,BTC,USD,369.84,380.43,366.24,376.96,25331.17,9521316.14
1417737600000,BTC,USD,377.63,379.7,366.39,369.84,29989.83,11251853.9
1417824000000,BTC,USD,376.26,380.33,372.04,377.63,11072.87,4181319.51
1417910400000,BTC,USD,376.47,377.88,372.46,376.26,8811.71,3334332.18
1417996800000,BTC,USD,364.95,377.36,364.6,376.47,22917.66,8506201.99
1418083200000,BTC,USD,352.19,365.35,343.82,364.95,43827.16,15529628.16
1418169600000,BTC,USD,347.94,354.07,345.09,352.19,27133.46,9535221.36
1418256000000,BTC,USD,347.68,367.13,337.8,347.94,51080.97,18063629.15
1418342400000,BTC,USD,353.4,356.43,346.0,347.68,26850.92,9490205.28
1418428800000,BTC,USD,348.24,353.1,343.81,353.4,19542.41,6837218.94
1418515200000,BTC,USD,349.35,351.59,344.61,348.24,12342.41,4328238.86
1418601600000,BTC,USD,345.37,351.22,343.56,349.35,22160.68,7746836.16
1418688000000,BTC,USD,330.22,346.45,328.88,345.37,38589.75,13001054.77
1418774400000,BTC,USD,320.02,335.67,314.31,330.22,61338.52,19834674.23
1418860800000,BTC,USD,310.34,325.62,303.4,320.02,60516.23,18932813.68
1418947200000,BTC,USD,317.78,320.24,306.36,310.34,41711.62,13119110.69
1419033600000,BTC,USD,330.35,332.62,316.05,317.78,29920.43,9768954.91
1419120000000,BTC,USD,322.63,332.03,320.13,330.35,20668.93,6746131.4
1419206400000,BTC,USD,330.84,335.26,319.89,322.63,35363.79,11694687.77
1419292800000,BTC,USD,335.25,339.32,328.0,330.84,24066.78,8057502.86
1419379200000,BTC,USD,322.4,336.28,320.65,335.25,21524.09,7112691.11
1419465600000,BTC,USD,318.99,323.38,316.3,322.4,15388.54,4926116.3
1419552000000,BTC,USD,329.98,332.88,316.36,318.99,23005.85,7518851.52
1419638400000,BTC,USD,315.34,330.7,311.98,329.98,21631.92,6940336.9
1419724800000,BTC,USD,316.53,322.84,310.5,315.34,20414.2,6482718.73
1419811200000,BTC,USD,314.12,321.61,308.28,316.53,20355.29,6457547.05
1419897600000,BTC,USD,311.27,316.18,309.25,314.12,22777.45,7163083.26
1419984000000,BTC,USD,318.24,319.09,308.89,311.27,20496.34,6472822.84
1420070400000,BTC,USD,314.89,321.36,313.54,318.24,12820.26,4073067.1
1420156800000,BTC,USD,315.21,316.4,313.08,314.89,14728.97,4673971.8
1420243200000,BTC,USD,287.13,315.83,284.89,315.21,47366.46,14209564.7
1420329600000,BTC,USD,264.72,289.94,255.87,287.13,88769.22,24255392.1
1420416000000,BTC,USD,274.84,278.32,262.89,264.72,54993.28,14995382.75
1420502400000,BTC,USD,282.27,285.11,271.52,274.84,21939.38,6097640.43
1420588800000,BTC,USD,291.34,296.06,280.74,282.27,30666.87,8827164.0
1420675200000,BTC,USD,282.69,292.71,278.99,291.34,20182.8,5796312.29
1420761600000,BTC,USD,287.97,290.59,277.28,282.69,20924.65,5963203.51
1420848000000,BTC,USD,273.35,289.25,271.98,287.97,14724.72,4147357.05
1420934400000,BTC,USD,264.77,278.01,263.76,273.35,15111.35,4122751.52
1421020800000,BTC,USD,269.33,273.08,263.3,264.77,25384.85,6899315.98
1421107200000,BTC,USD,221.29,269.1,217.1,269.33,95497.81,22745960.68
1421193600000,BTC,USD,164.92,230.86,157.29,221.29,170682.75,32911586.21
1421280000000,BTC,USD,209.78,231.26,164.55,164.92,124666.16,25672423.81
1421366400000,BTC,USD,206.92,222.63,198.72,209.78,62321.12,13208882.23
1421452800000,BTC,USD,199.65,212.59,191.71,206.92,43131.44,8685194.65
1421539200000,BTC,USD,210.62,220.73,192.51,199.65,40367.48,8429486.11
1421625600000,BTC,USD,215.87,219.48,205.47,210.62,31578.61,6744459.25
1421712000000,BTC,USD,210.55,216.57,203.42,215.87,37484.43,7926400.72
1421798400000,BTC,USD,228.17,229.32,207.11,210.55,43184.11,9390361.66
